Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,sentiment,Vehicle_Age_< 1 Year,Vehicle_Age_> 2 Years
1,42,1,28.0,1,0,25272.0,13.0,239,0,0,False,False
1,27,1,11.0,1,0,23992.0,152.0,47,0,0,True,False
0,41,1,28.0,0,1,44956.0,26.0,243,0,0,False,False
0,25,1,47.0,1,0,36654.0,152.0,70,0,0,True,False
1,49,1,33.0,0,0,39908.0,124.0,102,0,0,False,False
1,56,1,28.0,1,0,53235.0,122.0,51,0,0,False,False
1,53,1,8.0,1,1,27473.0,26.0,63,0,0,False,False
0,44,1,23.0,0,1,35133.0,26.0,68,1,1,False,False
0,26,1,46.0,1,1,37804.0,124.0,207,0,0,True,False
1,30,1,28.0,0,1,2630.0,158.0,147,0,0,True,False
1,46,1,8.0,0,0,37833.0,154.0,42,0,0,False,False
1,45,1,31.0,0,1,2630.0,9.0,30,1,1,False,False
0,31,1,3.0,1,0,28339.0,152.0,156,0,0,True,False
1,50,1,46.0,1,0,25411.0,122.0,13,0,0,False,False
1,23,1,35.0,1,0,2630.0,160.0,106,0,0,True,False
1,53,1,9.0,0,1,41587.0,124.0,179,0,0,False,False
1,28,1,30.0,1,0,25565.0,152.0,64,0,0,True,False
1,22,1,28.0,0,1,33379.0,152.0,126,0,0,True,False
0,35,1,36.0,0,1,2630.0,156.0,162,0,0,False,False
1,73,1,28.0,1,0,42938.0,124.0,194,0,0,False,False
1,21,1,8.0,0,1,30023.0,152.0,90,0,0,True,False
0,46,1,28.0,1,0,42653.0,124.0,121,0,0,False,False
1,48,1,28.0,0,1,43167.0,124.0,201,0,0,False,True
1,65,1,28.0,0,1,46723.0,26.0,122,1,1,False,True
0,73,1,8.0,0,1,48586.0,124.0,131,0,0,False,False
1,43,1,46.0,0,1,34706.0,26.0,53,0,0,False,False
0,24,1,46.0,0,1,34529.0,152.0,178,0,0,True,False
1,47,1,3.0,0,0,26706.0,124.0,138,0,0,False,False
0,24,1,43.0,1,0,30124.0,152.0,104,0,0,True,False
0,60,1,30.0,0,1,24713.0,124.0,203,0,0,False,False
1,35,1,28.0,0,1,42012.0,26.0,230,0,0,False,True
1,25,1,25.0,1,0,50565.0,152.0,30,0,0,True,False
0,66,1,28.0,0,1,30270.0,26.0,193,0,0,False,False
1,24,1,50.0,0,1,39153.0,152.0,102,0,0,True,False
1,24,1,8.0,0,1,59347.0,152.0,255,0,0,True,False
0,27,1,8.0,1,0,34747.0,152.0,53,0,0,True,False
1,22,1,33.0,1,0,22144.0,152.0,195,0,0,True,False
1,64,1,8.0,0,1,2630.0,124.0,60,1,1,False,False
1,48,1,46.0,1,0,27057.0,124.0,84,0,0,False,False
0,41,1,10.0,0,1,2630.0,26.0,154,1,1,False,False
1,22,1,12.0,1,0,26094.0,160.0,193,0,0,True,False
0,23,1,25.0,1,0,27352.0,152.0,188,0,0,True,False
0,28,1,50.0,0,1,43792.0,152.0,183,0,0,True,False
1,39,1,28.0,1,0,2630.0,26.0,136,0,0,False,False
1,38,1,8.0,1,0,2630.0,19.0,142,0,0,False,False
0,48,1,28.0,0,1,2630.0,26.0,125,0,0,False,False
1,41,1,46.0,0,1,2630.0,124.0,29,0,0,False,False
0,55,1,28.0,0,1,33060.0,55.0,106,0,0,False,False
0,23,1,35.0,1,0,31960.0,152.0,175,0,0,True,False
0,26,1,15.0,1,0,26273.0,152.0,90,0,0,True,False
0,45,1,48.0,0,1,2630.0,31.0,98,1,1,False,False
1,25,1,15.0,0,1,38236.0,152.0,197,0,0,True,False
0,70,1,46.0,0,1,33756.0,11.0,47,0,0,False,False
1,60,1,28.0,0,1,36852.0,26.0,64,1,1,False,True
0,24,1,36.0,0,0,2630.0,26.0,65,0,0,True,False
1,27,1,9.0,1,0,26996.0,152.0,271,0,0,True,False
0,22,1,36.0,1,0,32584.0,152.0,204,0,0,True,False
1,42,1,8.0,0,1,57149.0,124.0,282,1,1,False,False
0,23,1,8.0,1,0,38754.0,152.0,188,0,0,True,False
0,26,1,18.0,1,0,26457.0,152.0,142,0,0,True,False
0,23,1,8.0,0,1,29395.0,152.0,293,0,0,True,False
0,22,1,46.0,1,0,31917.0,152.0,11,0,0,True,False
0,23,1,18.0,1,0,33483.0,152.0,88,0,0,True,False
1,44,1,28.0,1,0,2630.0,124.0,74,0,0,False,False
1,26,1,8.0,1,0,37484.0,152.0,235,0,0,True,False
0,26,1,30.0,1,0,29425.0,152.0,279,0,0,True,False
1,24,1,29.0,1,0,31966.0,152.0,271,0,0,True,False
0,27,1,8.0,1,0,25137.0,152.0,173,0,0,True,False
1,44,1,50.0,1,0,30840.0,69.0,60,0,0,False,False
0,42,1,46.0,0,1,25915.0,160.0,227,0,0,False,False
1,47,1,28.0,0,1,35370.0,52.0,71,0,0,False,False
1,25,1,28.0,1,0,48951.0,152.0,76,0,0,True,False
0,52,1,28.0,0,1,40952.0,26.0,170,0,0,False,True
1,24,1,21.0,1,0,30356.0,152.0,135,0,0,True,False
0,25,1,28.0,1,0,52071.0,152.0,222,0,0,True,False
1,66,1,8.0,0,1,35236.0,26.0,108,1,1,False,False
1,38,1,46.0,1,1,2630.0,156.0,264,0,0,False,False
1,44,1,28.0,0,1,45701.0,125.0,288,0,0,False,False
1,51,1,48.0,0,1,2630.0,26.0,40,1,1,False,False
1,48,1,46.0,0,1,38133.0,11.0,170,0,0,False,False
0,22,1,26.0,1,0,29855.0,152.0,127,0,0,True,False
0,22,1,15.0,0,1,29262.0,152.0,56,1,1,True,False
1,21,1,28.0,0,1,23645.0,154.0,17,0,0,False,False
1,46,1,28.0,0,1,39077.0,13.0,267,0,0,False,False
1,24,1,46.0,1,0,20267.0,152.0,126,0,0,True,False
0,32,1,45.0,0,1,2630.0,156.0,213,0,0,False,False
1,48,1,37.0,0,1,40414.0,26.0,77,0,0,False,False
1,58,1,28.0,1,0,28233.0,60.0,56,0,0,False,False
1,43,1,26.0,0,1,27561.0,22.0,292,0,0,False,False
1,44,1,3.0,1,0,27904.0,124.0,36,0,0,False,False
0,41,1,14.0,0,1,24629.0,152.0,183,0,0,False,False
1,33,1,47.0,0,0,41654.0,154.0,11,0,0,False,False
1,38,1,14.0,0,1,2630.0,156.0,171,0,0,False,False
0,35,1,8.0,1,0,34327.0,4.0,109,0,0,False,False
0,32,1,33.0,1,0,41113.0,152.0,191,0,0,True,False
0,29,1,46.0,1,0,29769.0,152.0,195,0,0,True,False
0,25,1,41.0,1,0,27440.0,152.0,54,0,0,True,False
1,22,1,46.0,1,0,23260.0,160.0,101,0,0,True,False
0,44,0,27.0,1,0,27999.0,124.0,261,0,0,False,False
0,44,1,46.0,0,1,43180.0,30.0,247,0,0,False,False
1,64,1,0.0,0,1,2630.0,7.0,205,0,0,False,False
1,47,1,29.0,1,0,2630.0,135.0,105,0,0,False,False
1,25,1,46.0,0,1,2630.0,152.0,233,0,0,True,False
1,26,1,8.0,1,0,50357.0,152.0,141,0,0,True,False
0,24,1,35.0,1,0,26464.0,152.0,258,0,0,True,False
1,49,1,28.0,0,1,39059.0,26.0,250,0,0,False,False
1,28,1,36.0,1,0,32630.0,152.0,185,0,0,True,False
0,24,1,8.0,1,0,32018.0,152.0,127,0,0,True,False
0,29,1,47.0,1,0,23730.0,152.0,95,0,0,True,False
0,38,1,35.0,0,1,31733.0,26.0,270,1,1,False,False
1,24,1,30.0,0,1,32002.0,152.0,32,0,0,True,False
1,28,1,28.0,1,0,57493.0,152.0,237,0,0,True,False
1,27,1,36.0,0,1,2630.0,152.0,121,0,0,True,False
1,30,1,21.0,1,0,40972.0,124.0,291,0,0,False,False
0,35,1,28.0,0,1,60499.0,125.0,229,0,0,False,False
1,31,1,41.0,0,1,2630.0,156.0,20,0,0,True,False
0,33,1,28.0,0,1,29318.0,155.0,91,1,1,False,False
1,26,1,11.0,1,0,35934.0,152.0,174,0,0,True,False
1,38,1,30.0,0,1,37723.0,140.0,145,0,0,False,False
1,24,1,41.0,1,0,24484.0,152.0,207,0,0,True,False
0,39,1,41.0,0,1,22060.0,124.0,131,0,0,False,False
1,40,1,8.0,0,1,31483.0,124.0,194,0,0,False,False
1,35,1,8.0,0,1,41473.0,122.0,113,0,0,False,False
1,75,1,38.0,0,1,2630.0,124.0,290,1,1,False,False
0,24,1,39.0,0,0,2630.0,152.0,276,1,1,True,False
1,46,1,28.0,0,1,51937.0,26.0,161,1,1,False,False
1,31,1,23.0,1,1,2630.0,154.0,163,0,0,False,False
0,22,1,28.0,0,1,42181.0,152.0,184,0,0,True,False
0,24,1,28.0,1,0,39334.0,152.0,190,0,0,True,False
1,36,1,15.0,1,0,2630.0,156.0,146,0,0,False,False
1,47,1,8.0,0,1,24821.0,155.0,134,0,0,False,False
1,28,1,33.0,1,0,2630.0,160.0,62,0,0,True,False
0,25,1,17.0,1,0,2630.0,152.0,214,0,0,True,False
0,21,1,41.0,1,0,40121.0,152.0,199,0,0,True,False
0,46,1,28.0,1,0,48177.0,3.0,17,0,0,False,False
0,31,1,28.0,0,1,62114.0,124.0,52,1,1,True,False
0,24,1,47.0,0,1,39432.0,152.0,70,0,0,True,False
0,39,1,33.0,1,0,37569.0,18.0,240,0,0,False,False
0,21,1,46.0,0,1,49438.0,160.0,16,0,0,True,False
1,27,1,28.0,0,1,52879.0,24.0,294,0,0,False,False
1,42,1,14.0,1,0,2630.0,26.0,32,0,0,False,False
1,42,1,47.0,1,0,36960.0,26.0,285,0,0,False,False
1,61,1,28.0,1,0,46006.0,120.0,211,0,0,False,False
0,26,1,29.0,1,0,45635.0,152.0,243,0,0,True,False
0,24,1,50.0,1,0,38173.0,152.0,118,0,0,True,False
1,66,1,48.0,1,0,2630.0,124.0,83,0,0,False,False
0,22,1,47.0,0,1,23537.0,152.0,153,0,0,True,False
0,67,1,33.0,1,0,32539.0,26.0,54,0,0,False,False
1,25,1,33.0,1,0,48428.0,151.0,70,0,0,True,False
0,64,1,28.0,0,1,31302.0,26.0,48,1,1,False,False
1,23,1,30.0,1,0,28901.0,152.0,157,0,0,True,False
1,43,1,28.0,0,1,35961.0,26.0,113,1,1,False,False
0,42,1,45.0,0,1,33218.0,26.0,14,0,0,False,False
1,26,1,15.0,0,1,2630.0,152.0,172,1,1,True,False
1,52,1,4.0,1,0,39298.0,124.0,25,0,0,False,False
0,23,1,49.0,0,1,40222.0,152.0,269,0,0,True,False
1,55,1,10.0,0,1,20076.0,26.0,84,0,0,False,False
1,40,1,8.0,1,0,39066.0,124.0,81,0,0,False,False
0,25,1,10.0,0,1,23354.0,152.0,68,0,0,True,False
0,43,1,28.0,0,1,36432.0,124.0,50,1,1,False,False
1,24,1,15.0,0,1,20987.0,152.0,281,0,0,True,False
1,59,1,50.0,1,0,48308.0,124.0,51,0,0,False,False
1,24,1,35.0,0,1,20061.0,152.0,125,1,1,True,False
1,51,1,26.0,0,1,51694.0,125.0,169,0,0,False,True
0,22,1,10.0,1,0,14345.0,152.0,61,0,0,True,False
1,38,1,8.0,1,1,2630.0,157.0,208,1,1,False,False
0,49,1,28.0,1,0,2630.0,124.0,123,0,0,False,False
1,38,1,28.0,0,1,47548.0,124.0,287,0,0,False,False
1,25,1,21.0,1,0,33835.0,152.0,220,0,0,True,False
1,40,1,28.0,0,1,36699.0,124.0,271,1,1,False,False
0,43,1,28.0,0,1,29995.0,26.0,189,0,0,False,False
1,51,1,28.0,0,1,52761.0,26.0,170,0,0,False,True
0,29,1,28.0,0,1,49466.0,124.0,106,1,1,True,False
0,43,1,46.0,0,1,2630.0,26.0,283,0,0,False,False
1,50,1,28.0,1,0,31378.0,124.0,273,0,0,False,False
0,22,1,30.0,1,0,24512.0,152.0,24,0,0,True,False
0,26,1,28.0,0,1,41069.0,152.0,216,0,0,True,False
0,70,1,8.0,0,1,39554.0,7.0,119,0,0,False,False
1,28,1,28.0,0,1,27458.0,26.0,102,1,1,False,False
0,45,1,41.0,0,0,2630.0,26.0,218,0,0,False,False
1,49,1,28.0,0,1,62647.0,26.0,249,0,0,False,False
1,31,1,28.0,0,1,63625.0,60.0,37,0,0,False,False
1,61,1,46.0,1,0,38445.0,26.0,258,0,0,False,False
0,24,1,22.0,1,0,33207.0,152.0,156,0,0,True,False
0,28,1,3.0,0,1,27637.0,163.0,249,0,0,False,False
0,24,1,9.0,0,1,2630.0,160.0,192,0,0,True,False
1,24,1,7.0,1,0,22921.0,152.0,162,0,0,True,False
1,57,1,28.0,0,1,43411.0,13.0,106,0,0,False,False
0,27,1,28.0,0,1,2630.0,156.0,32,0,0,False,False
0,23,1,8.0,1,0,43759.0,152.0,32,0,0,True,False
0,30,1,41.0,0,1,33701.0,154.0,213,0,0,True,False
0,20,1,31.0,1,0,2630.0,160.0,251,0,0,True,False
1,22,1,16.0,0,0,28442.0,152.0,186,0,0,True,False
0,55,1,4.0,0,1,26487.0,26.0,91,0,0,False,False
0,26,1,10.0,1,0,17196.0,152.0,129,0,0,True,False
1,26,1,8.0,1,0,30012.0,152.0,10,0,0,True,False
1,47,1,8.0,1,0,2630.0,124.0,37,0,0,False,False
1,74,1,8.0,1,0,48957.0,7.0,112,0,0,False,False
0,63,1,28.0,1,0,34253.0,26.0,44,0,0,False,False
0,48,1,28.0,0,1,29446.0,26.0,74,1,1,False,False
1,39,1,28.0,0,1,33782.0,124.0,177,1,1,False,False
1,45,1,22.0,0,1,2630.0,30.0,202,0,0,False,False
1,49,1,10.0,0,1,26642.0,154.0,179,0,0,False,False
0,57,1,22.0,0,1,28059.0,124.0,216,1,1,False,False
0,38,1,9.0,0,1,28210.0,31.0,197,0,0,False,False
0,59,1,28.0,1,0,37862.0,26.0,64,0,0,False,False
1,21,1,33.0,1,0,35878.0,152.0,42,0,0,True,False
0,27,1,32.0,0,1,2630.0,152.0,261,0,0,True,False
1,55,1,18.0,0,1,35377.0,26.0,235,0,0,False,False
1,29,1,28.0,0,1,28506.0,124.0,170,1,1,True,False
0,20,1,43.0,1,0,29353.0,160.0,89,0,0,True,False
0,51,1,28.0,0,1,33777.0,124.0,162,0,0,False,False
1,22,1,47.0,1,1,37969.0,152.0,107,0,0,True,False
0,22,1,3.0,1,0,23898.0,152.0,280,0,0,True,False
1,21,1,36.0,0,1,40964.0,160.0,279,0,0,True,False
0,39,1,28.0,0,1,31147.0,125.0,18,0,0,False,False
0,49,1,28.0,1,0,41169.0,26.0,223,0,0,False,False
0,69,1,28.0,1,0,24920.0,26.0,156,0,0,False,False
1,21,1,33.0,1,0,37796.0,152.0,200,0,0,True,False
0,38,1,15.0,0,1,27423.0,152.0,99,0,0,False,False
0,24,1,8.0,1,0,42879.0,152.0,219,0,0,True,False
1,23,1,41.0,1,0,30938.0,152.0,112,0,0,True,False
1,56,1,28.0,0,1,2630.0,52.0,186,0,0,False,False
1,23,1,39.0,0,1,36760.0,152.0,195,0,0,True,False
1,70,0,28.0,0,1,51176.0,26.0,281,1,1,False,False
0,21,1,12.0,0,1,27470.0,160.0,253,0,0,True,False
0,25,1,36.0,1,0,2630.0,151.0,179,0,0,True,False
0,24,1,49.0,1,1,2630.0,152.0,114,0,0,True,False
1,66,1,28.0,0,1,2630.0,124.0,114,0,0,False,False
1,57,1,8.0,0,1,39271.0,124.0,243,0,0,False,False
0,28,1,15.0,0,0,34342.0,152.0,54,0,0,True,False
0,23,1,6.0,1,0,34846.0,152.0,299,0,0,True,False
0,73,1,50.0,0,0,42133.0,124.0,203,0,0,False,False
1,23,1,33.0,1,0,26665.0,152.0,88,0,0,True,False
1,38,1,28.0,0,1,40699.0,26.0,224,0,0,False,False
0,24,1,34.0,0,1,29323.0,152.0,112,0,0,True,False
1,37,1,8.0,0,1,51281.0,124.0,246,0,0,False,False
1,23,1,15.0,1,0,30684.0,152.0,75,0,0,True,False
1,66,1,31.0,1,1,2630.0,9.0,221,0,0,False,False
0,79,1,28.0,0,1,45073.0,122.0,33,0,0,False,True
1,32,1,12.0,1,0,2630.0,160.0,223,0,0,True,False
1,39,1,18.0,0,1,24328.0,29.0,10,0,0,False,False
1,51,1,28.0,1,0,45376.0,124.0,109,0,0,False,False
1,49,1,28.0,0,1,39599.0,124.0,187,0,0,False,False
1,24,1,28.0,1,0,57196.0,26.0,57,0,0,True,False
1,38,1,35.0,1,0,23936.0,152.0,254,0,0,False,False
1,43,1,9.0,1,0,36401.0,124.0,89,0,0,False,False
1,45,1,28.0,0,1,63614.0,124.0,160,0,0,False,False
1,22,1,15.0,1,0,34912.0,152.0,142,0,0,True,False
1,47,1,3.0,1,0,2630.0,157.0,226,0,0,False,False
1,32,1,41.0,1,0,36353.0,12.0,180,0,0,False,False
0,77,1,28.0,0,1,31154.0,157.0,248,0,0,False,False
1,24,1,11.0,1,0,32863.0,152.0,291,0,0,True,False
0,29,1,28.0,0,1,37927.0,152.0,98,0,0,True,False
0,39,1,28.0,0,1,28042.0,124.0,256,1,1,False,False
1,40,1,28.0,0,1,33418.0,124.0,193,1,1,False,False
1,60,1,28.0,0,1,73590.0,26.0,135,0,0,False,False
0,22,1,6.0,1,0,30578.0,152.0,44,0,0,True,False
0,24,1,50.0,1,0,48532.0,152.0,96,0,0,True,False
1,22,1,6.0,0,1,25806.0,152.0,118,1,1,True,False
0,53,1,41.0,1,0,45759.0,152.0,248,0,0,False,False
0,33,1,33.0,0,0,30086.0,154.0,151,0,0,True,False
1,54,1,28.0,1,0,43786.0,125.0,42,0,0,False,False
1,25,1,7.0,1,0,2630.0,152.0,258,0,0,True,False
0,25,1,46.0,1,0,24436.0,152.0,115,0,0,True,False
0,44,1,28.0,0,1,46350.0,26.0,56,1,1,False,False
0,44,1,47.0,0,1,28217.0,26.0,270,0,0,False,False
0,24,1,32.0,1,0,18593.0,152.0,224,0,0,True,False
1,68,1,28.0,1,0,25376.0,52.0,214,0,0,False,False
0,56,1,28.0,1,1,37914.0,124.0,119,0,0,False,False
1,22,1,33.0,1,0,27699.0,152.0,198,0,0,True,False
1,54,1,28.0,0,1,40205.0,26.0,48,1,1,False,False
1,73,1,30.0,0,1,32567.0,26.0,89,1,1,False,True
0,23,1,32.0,0,0,24711.0,152.0,299,0,0,True,False
0,21,1,36.0,0,1,29827.0,160.0,122,0,0,True,False
1,42,1,28.0,1,0,45970.0,124.0,177,0,0,False,False
1,24,1,9.0,1,0,40055.0,152.0,150,0,0,True,False
1,26,1,30.0,1,0,29227.0,152.0,41,0,0,True,False
0,26,1,14.0,1,0,45224.0,152.0,22,0,0,True,False
0,25,1,28.0,1,0,34882.0,152.0,283,0,0,True,False
1,22,1,8.0,1,0,79388.0,160.0,82,0,0,True,False
0,27,1,37.0,0,1,46711.0,152.0,189,0,0,True,False
1,33,1,8.0,0,1,42372.0,124.0,49,0,0,False,False
0,45,1,8.0,0,1,2630.0,124.0,33,0,0,False,False
1,38,1,28.0,1,0,31242.0,125.0,287,0,0,False,False
0,35,1,29.0,0,1,29824.0,26.0,146,0,0,False,False
0,31,1,10.0,1,0,2630.0,152.0,57,0,0,True,False
1,47,1,35.0,0,1,2630.0,26.0,136,0,0,False,False
1,59,1,46.0,0,1,28281.0,163.0,24,0,0,False,False
1,71,1,28.0,1,1,48840.0,26.0,188,0,0,False,False
1,25,1,15.0,1,0,36451.0,152.0,206,0,0,True,False
1,49,1,7.0,0,1,52388.0,26.0,229,1,1,False,False
1,55,1,28.0,0,1,52298.0,124.0,132,0,0,False,False
1,23,1,2.0,0,1,33770.0,124.0,112,0,0,True,False
0,20,1,35.0,0,1,2630.0,157.0,170,0,0,True,False
0,73,1,28.0,0,1,56778.0,26.0,41,0,0,False,True
0,28,1,27.0,1,0,22996.0,152.0,67,0,0,True,False
0,34,1,15.0,0,1,2630.0,157.0,276,0,0,False,True
0,33,1,33.0,1,0,20051.0,152.0,63,0,0,True,False
1,53,1,28.0,0,1,44746.0,124.0,187,0,0,False,True
1,40,1,28.0,1,0,2630.0,124.0,267,0,0,False,False
1,38,1,7.0,0,1,28796.0,124.0,166,1,1,False,False
1,56,1,8.0,0,0,83666.0,26.0,37,0,0,False,False
0,41,1,35.0,0,1,30508.0,124.0,192,1,1,False,False
1,24,1,46.0,0,0,29730.0,152.0,231,0,0,True,False
1,51,1,16.0,0,0,2630.0,124.0,284,0,0,False,False
1,21,1,36.0,1,0,46016.0,160.0,83,0,0,True,False
1,45,1,33.0,0,1,32357.0,26.0,76,1,1,False,True
0,23,1,6.0,1,0,2630.0,163.0,219,0,0,True,False
1,24,1,13.0,1,0,19440.0,152.0,161,0,0,True,False
1,25,1,30.0,1,0,38837.0,152.0,179,0,0,True,False
1,30,1,18.0,1,0,37631.0,152.0,117,0,0,True,False
0,38,1,28.0,0,1,24075.0,13.0,81,0,0,False,False
1,56,1,28.0,0,1,44109.0,124.0,34,0,0,False,False
0,42,1,28.0,1,0,34696.0,122.0,200,0,0,False,False
0,32,1,35.0,1,0,25577.0,152.0,262,0,0,True,False
1,47,1,33.0,0,1,2630.0,156.0,159,0,0,False,False
0,32,1,16.0,1,0,2630.0,152.0,121,0,0,True,False
0,68,1,45.0,1,0,27450.0,124.0,162,0,0,False,False
1,39,1,17.0,1,0,34877.0,124.0,134,0,0,False,False
1,63,1,15.0,0,0,37539.0,124.0,247,0,0,False,False
1,24,1,13.0,1,0,20708.0,152.0,79,0,0,True,False
1,60,1,50.0,1,0,54555.0,8.0,68,0,0,False,False
0,55,1,35.0,1,1,2630.0,156.0,29,0,0,False,False
1,68,1,3.0,1,0,32015.0,124.0,52,0,0,False,False
1,23,1,3.0,1,0,22487.0,160.0,182,0,0,True,False
1,26,1,36.0,1,0,31580.0,152.0,290,0,0,True,False
1,46,1,28.0,0,1,23108.0,124.0,225,0,0,False,False
1,57,1,47.0,0,0,32988.0,124.0,251,0,0,False,False
1,42,1,38.0,0,1,44017.0,124.0,92,0,0,False,False
1,80,1,28.0,0,1,2630.0,156.0,259,0,0,False,False
0,27,1,34.0,0,0,21172.0,152.0,61,0,0,True,False
0,24,1,16.0,0,1,2630.0,151.0,283,0,0,True,False
1,68,1,28.0,1,0,26113.0,26.0,28,0,0,False,False
0,24,1,8.0,1,0,64676.0,152.0,261,0,0,True,False
