id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
328487,Female,25,1,37.0,0,< 1 Year,Yes,24924.0,152.0,171,0
254274,Female,23,1,10.0,1,< 1 Year,No,26527.0,152.0,59,0
130699,Female,25,1,12.0,1,< 1 Year,No,21361.0,152.0,170,0
380634,Male,56,1,30.0,0,1-2 Year,Yes,40197.0,124.0,90,0
357050,Female,48,1,40.0,0,1-2 Year,Yes,33565.0,26.0,202,0
187449,Female,37,1,24.0,0,1-2 Year,Yes,36046.0,124.0,229,0
31120,Female,38,1,50.0,1,1-2 Year,No,34937.0,124.0,26,0
34440,Male,64,1,16.0,0,> 2 Years,Yes,35934.0,124.0,264,1
177871,Female,23,1,46.0,1,< 1 Year,No,38500.0,152.0,275,0
302607,Male,29,1,28.0,0,1-2 Year,No,30241.0,37.0,216,0
67092,Male,58,1,28.0,0,1-2 Year,Yes,38821.0,26.0,213,0
237693,Female,64,1,48.0,0,1-2 Year,Yes,2630.0,26.0,105,0
162478,Female,71,1,3.0,0,1-2 Year,Yes,37181.0,124.0,262,0
28581,Male,25,1,15.0,0,< 1 Year,Yes,34334.0,152.0,274,0
310389,Female,21,1,46.0,1,< 1 Year,No,35303.0,160.0,254,0
224991,Male,32,1,41.0,1,1-2 Year,No,36353.0,12.0,180,0
247461,Male,26,1,16.0,1,< 1 Year,No,2630.0,160.0,257,0
34460,Male,24,1,33.0,1,< 1 Year,No,30474.0,152.0,291,0
263688,Female,25,1,23.0,1,< 1 Year,No,27285.0,152.0,201,0
203528,Female,66,1,8.0,0,1-2 Year,Yes,33995.0,7.0,220,0
48109,Female,33,1,8.0,1,< 1 Year,No,36748.0,152.0,167,0
23836,Female,55,1,1.0,0,> 2 Years,Yes,2630.0,26.0,72,1
209679,Female,53,1,8.0,0,1-2 Year,No,45663.0,124.0,20,0
282302,Male,25,1,8.0,1,< 1 Year,No,33425.0,152.0,38,0
64749,Male,22,1,30.0,1,< 1 Year,No,25887.0,152.0,50,0
301197,Female,38,1,39.0,0,1-2 Year,Yes,2630.0,154.0,204,1
73920,Male,21,1,33.0,1,< 1 Year,No,37796.0,152.0,200,0
180447,Male,25,1,28.0,0,1-2 Year,Yes,70880.0,163.0,93,1
107132,Male,39,1,37.0,1,1-2 Year,No,2630.0,26.0,257,0
188445,Female,52,1,28.0,0,> 2 Years,Yes,40952.0,26.0,170,0
367337,Female,38,1,29.0,0,1-2 Year,Yes,2630.0,157.0,284,0
229927,Male,42,1,28.0,1,1-2 Year,No,27664.0,26.0,48,0
47532,Female,25,1,11.0,1,< 1 Year,No,38980.0,152.0,262,0
68646,Male,47,1,28.0,0,1-2 Year,Yes,45384.0,124.0,110,0
210741,Female,33,1,7.0,0,1-2 Year,Yes,2630.0,26.0,231,0
370144,Female,22,1,50.0,1,< 1 Year,No,28248.0,152.0,271,0
352360,Female,64,1,28.0,1,1-2 Year,No,38111.0,26.0,63,0
234971,Male,60,1,28.0,1,1-2 Year,No,39013.0,124.0,166,0
267205,Male,64,1,37.0,0,> 2 Years,Yes,2630.0,156.0,76,0
186975,Male,38,1,8.0,1,1-2 Year,No,37336.0,7.0,248,0
309491,Male,22,1,16.0,0,< 1 Year,No,28442.0,152.0,186,0
178512,Male,49,1,30.0,1,1-2 Year,No,25460.0,124.0,279,0
312599,Male,27,1,8.0,1,< 1 Year,No,42952.0,152.0,71,0
83082,Male,42,1,2.0,0,1-2 Year,Yes,26906.0,157.0,125,0
30082,Male,24,1,39.0,1,< 1 Year,No,39135.0,152.0,96,0
262495,Female,31,1,13.0,0,< 1 Year,Yes,31151.0,152.0,114,0
345762,Male,37,1,8.0,0,1-2 Year,Yes,31777.0,124.0,61,0
111444,Female,27,1,8.0,1,< 1 Year,No,59246.0,152.0,262,0
26912,Female,71,1,28.0,0,> 2 Years,Yes,34735.0,26.0,151,0
26260,Female,66,1,46.0,0,1-2 Year,Yes,2630.0,156.0,142,0
297222,Male,44,1,28.0,0,> 2 Years,Yes,48604.0,26.0,47,0
157966,Male,69,1,3.0,0,> 2 Years,Yes,19067.0,154.0,254,0
141554,Male,27,1,28.0,1,< 1 Year,No,22833.0,152.0,219,0
174685,Male,28,1,32.0,1,< 1 Year,No,24657.0,160.0,207,0
380749,Female,38,1,4.0,1,1-2 Year,No,38951.0,152.0,34,0
91663,Female,25,1,21.0,1,< 1 Year,No,27519.0,152.0,43,0
192737,Male,42,1,8.0,0,1-2 Year,Yes,57149.0,124.0,282,1
63349,Male,54,1,15.0,0,1-2 Year,Yes,27350.0,124.0,54,0
335403,Male,36,1,11.0,0,1-2 Year,Yes,48850.0,124.0,35,0
318440,Male,27,1,47.0,0,< 1 Year,Yes,27622.0,152.0,217,0
161751,Male,49,1,30.0,1,1-2 Year,No,27841.0,26.0,132,0
248590,Male,42,1,28.0,0,1-2 Year,Yes,35495.0,124.0,295,1
7172,Male,53,1,28.0,0,> 2 Years,Yes,44746.0,124.0,187,0
257346,Male,41,1,19.0,0,1-2 Year,No,27755.0,61.0,105,0
324039,Female,24,1,2.0,1,< 1 Year,No,28775.0,152.0,166,0
244793,Male,73,1,28.0,0,1-2 Year,Yes,30420.0,122.0,167,0
243570,Female,44,1,28.0,0,1-2 Year,Yes,48741.0,26.0,184,1
143306,Female,33,1,36.0,0,1-2 Year,No,38618.0,124.0,280,1
137292,Male,39,1,28.0,0,> 2 Years,Yes,2630.0,157.0,212,0
368133,Male,21,1,15.0,0,< 1 Year,Yes,30533.0,160.0,187,0
116917,Male,22,1,15.0,0,< 1 Year,No,37373.0,152.0,54,0
244760,Female,23,1,15.0,1,< 1 Year,No,23688.0,152.0,186,0
27410,Female,25,1,30.0,1,< 1 Year,No,26452.0,152.0,31,0
83403,Female,24,1,41.0,1,< 1 Year,No,48543.0,152.0,94,0
379902,Female,27,1,12.0,0,< 1 Year,Yes,36007.0,152.0,237,0
119789,Male,47,1,11.0,0,1-2 Year,Yes,27241.0,124.0,150,1
181772,Male,42,1,39.0,0,1-2 Year,Yes,2630.0,154.0,204,1
197783,Male,32,1,11.0,1,< 1 Year,No,37513.0,152.0,261,0
373397,Male,64,1,35.0,0,1-2 Year,Yes,2630.0,26.0,25,0
261213,Female,23,1,6.0,1,< 1 Year,No,34846.0,152.0,299,0
247074,Male,33,1,8.0,0,< 1 Year,Yes,41618.0,154.0,144,1
308131,Male,45,1,41.0,0,1-2 Year,Yes,31262.0,106.0,21,1
34745,Female,27,1,50.0,1,< 1 Year,No,56392.0,152.0,137,0
157502,Male,59,1,47.0,0,> 2 Years,Yes,17071.0,16.0,256,1
197896,Female,65,1,0.0,0,> 2 Years,Yes,2630.0,26.0,151,0
327664,Female,23,1,41.0,1,< 1 Year,No,23916.0,152.0,250,0
39252,Male,24,1,46.0,0,< 1 Year,No,29730.0,152.0,231,0
45013,Male,61,1,41.0,0,1-2 Year,Yes,26952.0,124.0,146,0
347608,Male,40,1,28.0,0,1-2 Year,Yes,46861.0,124.0,234,0
141988,Female,23,1,35.0,1,< 1 Year,No,31960.0,152.0,175,0
126784,Male,24,1,36.0,0,< 1 Year,Yes,52011.0,151.0,245,0
326405,Male,35,1,49.0,0,1-2 Year,Yes,2630.0,163.0,202,1
138055,Female,20,1,46.0,1,< 1 Year,No,32216.0,160.0,38,0
23911,Male,36,1,8.0,1,1-2 Year,No,29159.0,124.0,41,0
268796,Male,32,1,47.0,0,1-2 Year,Yes,38517.0,157.0,245,0
290161,Female,22,1,25.0,1,< 1 Year,No,27857.0,152.0,93,0
309275,Male,51,1,29.0,0,1-2 Year,Yes,29234.0,124.0,252,0
198465,Female,51,1,28.0,0,1-2 Year,Yes,50522.0,26.0,193,0
115757,Male,47,1,8.0,1,1-2 Year,No,2630.0,124.0,37,0
141495,Female,78,1,36.0,1,1-2 Year,No,2630.0,26.0,11,0
135104,Female,42,1,28.0,0,1-2 Year,Yes,28768.0,24.0,207,0
157352,Male,46,1,8.0,1,1-2 Year,Yes,38996.0,124.0,248,0
26480,Male,73,1,28.0,0,1-2 Year,Yes,32921.0,125.0,35,0
33965,Female,22,1,17.0,1,< 1 Year,No,2630.0,152.0,117,0
335163,Male,32,1,8.0,0,1-2 Year,Yes,2630.0,156.0,143,0
200213,Male,70,0,28.0,0,1-2 Year,Yes,51176.0,26.0,281,1
49236,Female,31,1,28.0,0,< 1 Year,No,2630.0,1.0,48,0
246526,Male,48,1,28.0,0,1-2 Year,No,22863.0,26.0,147,0
228798,Male,48,1,8.0,0,1-2 Year,Yes,33445.0,26.0,221,1
317559,Male,25,1,29.0,0,1-2 Year,Yes,23272.0,124.0,211,0
380598,Male,42,1,7.0,1,1-2 Year,No,26397.0,124.0,112,0
223898,Male,39,1,35.0,0,1-2 Year,Yes,30949.0,154.0,109,0
127072,Female,39,1,28.0,0,1-2 Year,Yes,2630.0,26.0,103,0
76747,Female,22,1,11.0,0,< 1 Year,Yes,2630.0,156.0,118,0
250407,Male,27,1,11.0,1,< 1 Year,No,52803.0,152.0,146,0
296004,Male,30,1,23.0,0,1-2 Year,Yes,2630.0,156.0,63,1
322,Male,77,1,50.0,1,1-2 Year,No,42327.0,124.0,10,0
217227,Male,23,1,50.0,1,< 1 Year,No,25117.0,152.0,56,0
118230,Male,23,1,29.0,1,< 1 Year,No,30427.0,152.0,121,0
245597,Male,54,1,33.0,0,1-2 Year,Yes,38402.0,29.0,60,0
27234,Female,52,1,18.0,1,1-2 Year,No,42753.0,122.0,93,0
359665,Male,42,1,22.0,0,1-2 Year,Yes,29603.0,26.0,191,1
105618,Male,26,1,28.0,1,< 1 Year,No,36789.0,152.0,216,0
380344,Female,45,1,20.0,1,1-2 Year,No,2630.0,124.0,19,0
25355,Female,22,1,15.0,0,< 1 Year,Yes,38089.0,152.0,112,0
345185,Female,24,1,32.0,1,< 1 Year,No,18593.0,152.0,224,0
238389,Female,24,1,6.0,1,< 1 Year,No,31677.0,152.0,155,0
121284,Male,57,1,9.0,0,1-2 Year,Yes,2630.0,157.0,29,1
74831,Female,26,1,50.0,1,< 1 Year,No,34402.0,152.0,128,0
47147,Male,23,1,11.0,1,< 1 Year,No,2630.0,152.0,56,0
224274,Male,48,1,28.0,0,1-2 Year,Yes,47712.0,26.0,264,1
21941,Male,56,1,28.0,0,1-2 Year,Yes,50448.0,26.0,121,0
75370,Female,22,1,50.0,0,< 1 Year,Yes,64196.0,152.0,53,0
299016,Female,23,1,50.0,1,< 1 Year,No,27304.0,152.0,141,0
131311,Female,78,1,28.0,1,1-2 Year,No,58963.0,26.0,123,0
266841,Female,20,1,46.0,0,< 1 Year,Yes,29929.0,160.0,298,0
57112,Female,57,1,50.0,0,1-2 Year,Yes,2630.0,8.0,103,0
330577,Female,64,1,28.0,0,1-2 Year,No,39797.0,26.0,200,0
328275,Female,23,1,10.0,1,< 1 Year,No,16113.0,152.0,148,0
158037,Female,64,1,28.0,0,1-2 Year,Yes,39327.0,122.0,45,0
39657,Female,41,1,28.0,1,1-2 Year,No,37852.0,26.0,32,0
75806,Female,25,1,15.0,0,< 1 Year,Yes,31531.0,152.0,226,0
120194,Female,31,1,48.0,1,1-2 Year,No,2630.0,15.0,231,0
175225,Male,25,1,17.0,1,< 1 Year,No,39553.0,152.0,109,0
377480,Female,23,1,20.0,0,< 1 Year,Yes,2630.0,152.0,89,0
70491,Female,21,1,11.0,1,< 1 Year,No,30513.0,152.0,222,0
35896,Male,23,1,47.0,0,< 1 Year,Yes,34403.0,152.0,127,1
148922,Male,53,1,9.0,0,1-2 Year,Yes,41587.0,124.0,179,0
303304,Female,40,1,28.0,0,1-2 Year,Yes,27992.0,124.0,96,1
147216,Female,36,1,28.0,1,1-2 Year,No,46624.0,55.0,38,0
318830,Female,32,1,28.0,1,< 1 Year,No,27673.0,152.0,136,0
96353,Male,33,1,0.0,1,1-2 Year,No,2630.0,9.0,31,0
24072,Male,52,1,13.0,0,1-2 Year,Yes,31733.0,124.0,42,0
357240,Male,30,1,18.0,1,< 1 Year,No,37631.0,152.0,117,0
308141,Female,22,1,8.0,0,< 1 Year,No,43789.0,152.0,169,0
224780,Female,41,1,28.0,0,1-2 Year,Yes,44956.0,26.0,243,0
247942,Male,73,1,28.0,0,1-2 Year,Yes,54037.0,26.0,107,1
81784,Male,40,1,45.0,0,1-2 Year,No,23251.0,152.0,118,0
32236,Female,27,1,50.0,1,< 1 Year,No,43645.0,152.0,163,0
73289,Female,23,1,50.0,0,< 1 Year,Yes,47585.0,152.0,202,0
49603,Female,50,1,28.0,0,1-2 Year,Yes,38716.0,26.0,132,0
168502,Female,23,1,17.0,0,< 1 Year,No,2630.0,152.0,82,0
264442,Female,79,1,8.0,0,1-2 Year,Yes,47402.0,152.0,274,0
165636,Male,38,1,41.0,0,> 2 Years,Yes,2630.0,157.0,180,0
143897,Female,34,1,19.0,0,1-2 Year,Yes,2630.0,156.0,184,1
278240,Female,25,1,11.0,1,< 1 Year,No,31021.0,152.0,129,0
360537,Male,24,1,8.0,0,< 1 Year,Yes,53367.0,160.0,299,0
235189,Male,37,1,28.0,0,1-2 Year,Yes,41499.0,26.0,201,0
115729,Male,26,1,28.0,0,< 1 Year,Yes,46156.0,122.0,181,1
350279,Male,25,1,6.0,1,< 1 Year,No,16472.0,152.0,110,0
73534,Male,32,1,8.0,0,1-2 Year,Yes,2630.0,156.0,78,0
328609,Male,41,1,39.0,0,1-2 Year,No,33946.0,124.0,122,0
42323,Male,24,1,8.0,1,< 1 Year,No,31417.0,152.0,259,0
151090,Female,26,1,41.0,1,< 1 Year,No,22219.0,152.0,49,0
7508,Female,54,1,28.0,1,1-2 Year,No,41390.0,26.0,161,0
39053,Male,39,1,28.0,1,1-2 Year,No,39892.0,124.0,138,0
266265,Male,23,1,28.0,0,< 1 Year,Yes,61572.0,152.0,150,1
256936,Male,47,1,28.0,0,1-2 Year,Yes,30759.0,124.0,157,0
174965,Female,23,1,7.0,0,< 1 Year,Yes,2630.0,152.0,51,0
130549,Male,25,1,30.0,0,< 1 Year,No,40305.0,152.0,193,0
2699,Male,67,0,1.0,1,1-2 Year,No,2630.0,26.0,35,0
35830,Female,36,1,41.0,0,1-2 Year,Yes,35843.0,156.0,55,1
26416,Male,27,1,46.0,0,< 1 Year,Yes,23661.0,154.0,207,0
209933,Female,25,1,8.0,1,< 1 Year,No,48065.0,152.0,269,0
256218,Male,41,1,15.0,0,1-2 Year,Yes,28531.0,124.0,211,1
206207,Female,22,1,21.0,1,< 1 Year,No,23723.0,152.0,135,0
345066,Male,48,1,28.0,0,1-2 Year,Yes,40836.0,26.0,239,0
248685,Male,22,1,41.0,0,< 1 Year,Yes,40974.0,152.0,297,0
155301,Male,33,1,36.0,1,< 1 Year,No,38390.0,152.0,259,0
159937,Female,72,0,28.0,1,1-2 Year,No,37803.0,26.0,176,0
165906,Male,25,1,43.0,0,< 1 Year,Yes,22563.0,160.0,267,0
233774,Female,23,1,27.0,0,< 1 Year,Yes,29807.0,152.0,86,0
99005,Male,50,1,28.0,0,> 2 Years,Yes,53357.0,13.0,180,0
326791,Female,24,1,15.0,1,< 1 Year,No,38298.0,151.0,38,0
290204,Female,27,1,8.0,1,< 1 Year,No,25137.0,152.0,173,0
177626,Male,45,1,33.0,0,> 2 Years,Yes,32357.0,26.0,76,1
125526,Male,43,1,14.0,0,1-2 Year,Yes,2630.0,124.0,225,1
182249,Female,56,1,28.0,1,1-2 Year,Yes,37914.0,124.0,119,0
293793,Female,35,1,3.0,0,1-2 Year,Yes,2630.0,157.0,112,0
301774,Male,23,1,28.0,1,< 1 Year,No,34287.0,152.0,62,0
125868,Male,58,1,49.0,1,1-2 Year,No,2630.0,26.0,189,0
376825,Female,42,1,41.0,0,1-2 Year,Yes,2630.0,26.0,200,1
357689,Male,70,1,8.0,0,1-2 Year,Yes,49991.0,26.0,180,0
209252,Female,25,1,11.0,1,< 1 Year,No,34576.0,152.0,217,0
200943,Male,39,1,23.0,0,1-2 Year,Yes,27627.0,136.0,257,1
159321,Female,30,1,50.0,0,< 1 Year,Yes,2630.0,11.0,32,0
158252,Female,72,1,28.0,1,1-2 Year,No,51250.0,24.0,197,0
162081,Female,28,1,30.0,1,< 1 Year,No,26957.0,152.0,245,0
109839,Female,38,1,28.0,1,1-2 Year,No,28188.0,124.0,46,0
179725,Male,21,1,37.0,0,< 1 Year,Yes,32430.0,163.0,76,1
179450,Male,26,1,49.0,1,< 1 Year,No,43941.0,152.0,213,0
33486,Male,66,1,31.0,1,1-2 Year,Yes,2630.0,9.0,221,0
79048,Female,60,1,30.0,0,1-2 Year,Yes,24713.0,124.0,203,0
170355,Male,42,1,33.0,0,1-2 Year,No,34790.0,124.0,103,0
35448,Female,43,1,28.0,1,1-2 Year,No,37764.0,124.0,216,0
205821,Male,30,1,11.0,0,1-2 Year,Yes,26902.0,157.0,142,1
121874,Male,49,1,28.0,0,1-2 Year,Yes,62647.0,26.0,249,0
320287,Male,41,1,28.0,0,1-2 Year,Yes,32112.0,124.0,173,0
200198,Female,45,1,14.0,0,1-2 Year,Yes,36558.0,124.0,198,0
228855,Male,38,1,16.0,0,1-2 Year,Yes,2630.0,156.0,87,0
66325,Male,39,1,11.0,1,1-2 Year,No,2630.0,124.0,270,0
75903,Female,55,1,3.0,0,1-2 Year,Yes,24386.0,124.0,103,1
12302,Female,26,1,50.0,1,< 1 Year,No,39582.0,152.0,136,0
145788,Male,43,1,28.0,0,1-2 Year,Yes,43213.0,26.0,263,0
54308,Male,50,1,28.0,0,1-2 Year,No,41894.0,26.0,155,0
208178,Male,24,1,14.0,1,< 1 Year,No,29703.0,152.0,35,0
33314,Female,27,1,28.0,0,1-2 Year,Yes,34563.0,156.0,85,1
191938,Female,35,1,9.0,0,1-2 Year,Yes,41217.0,26.0,167,0
150612,Female,69,1,28.0,0,> 2 Years,Yes,63457.0,122.0,272,0
221656,Female,73,1,28.0,1,1-2 Year,No,34385.0,26.0,20,0
279472,Male,27,1,2.0,0,< 1 Year,Yes,21706.0,152.0,191,0
217726,Female,80,1,28.0,0,1-2 Year,Yes,32038.0,26.0,128,1
172333,Female,58,1,38.0,1,1-2 Year,No,2630.0,26.0,208,0
216079,Female,24,1,7.0,0,< 1 Year,Yes,42539.0,152.0,55,0
237541,Male,50,1,28.0,0,1-2 Year,Yes,42003.0,124.0,100,0
282267,Male,26,1,10.0,1,< 1 Year,No,22666.0,152.0,293,0
264524,Female,23,1,36.0,1,< 1 Year,No,22810.0,152.0,271,0
205614,Female,42,1,41.0,0,1-2 Year,Yes,27088.0,26.0,58,0
214395,Male,33,1,8.0,1,< 1 Year,No,23789.0,153.0,25,0
304473,Male,51,1,28.0,0,1-2 Year,Yes,45983.0,26.0,174,0
141114,Male,26,1,15.0,0,< 1 Year,Yes,38654.0,152.0,172,0
266782,Male,35,1,45.0,0,1-2 Year,Yes,32722.0,124.0,140,0
117663,Male,48,1,29.0,0,1-2 Year,No,34378.0,152.0,226,0
112044,Female,23,1,8.0,1,< 1 Year,No,26689.0,152.0,158,0
82740,Male,40,1,45.0,0,1-2 Year,Yes,24710.0,163.0,87,0
102395,Female,22,1,10.0,1,< 1 Year,No,27954.0,152.0,81,0
331710,Female,23,1,43.0,0,< 1 Year,Yes,2630.0,151.0,116,0
147487,Male,25,1,8.0,0,< 1 Year,Yes,2630.0,152.0,113,0
1708,Male,25,1,21.0,1,< 1 Year,No,26377.0,152.0,245,0
376308,Female,25,1,36.0,0,< 1 Year,Yes,31207.0,152.0,40,0
153540,Male,65,1,38.0,0,> 2 Years,Yes,34391.0,124.0,183,1
304763,Female,32,1,45.0,0,1-2 Year,Yes,2630.0,156.0,213,0
291487,Female,56,1,28.0,0,1-2 Year,Yes,37193.0,26.0,256,0
367921,Female,37,1,28.0,0,1-2 Year,Yes,52996.0,157.0,149,0
119344,Female,24,1,32.0,0,< 1 Year,Yes,31431.0,152.0,83,0
67954,Female,22,1,41.0,0,< 1 Year,Yes,18571.0,160.0,237,0
199162,Male,28,1,28.0,1,< 1 Year,No,37294.0,152.0,194,0
9994,Female,23,1,6.0,1,< 1 Year,No,25462.0,152.0,42,0
261207,Female,24,1,36.0,0,< 1 Year,Yes,34176.0,152.0,79,0
145685,Female,37,1,3.0,0,1-2 Year,Yes,31535.0,26.0,164,1
45033,Female,27,1,35.0,1,< 1 Year,No,30474.0,152.0,284,0
204541,Female,23,1,23.0,1,< 1 Year,No,24775.0,152.0,157,0
222776,Male,45,1,28.0,0,1-2 Year,Yes,40116.0,124.0,151,0
179229,Male,53,1,46.0,0,1-2 Year,Yes,49116.0,124.0,139,0
29891,Female,41,1,28.0,0,> 2 Years,Yes,47844.0,124.0,54,1
281222,Male,20,1,27.0,1,< 1 Year,No,32060.0,160.0,239,1
173257,Male,26,1,9.0,0,< 1 Year,Yes,32304.0,152.0,67,1
318103,Male,24,1,8.0,1,< 1 Year,No,66020.0,152.0,73,0
314140,Female,41,1,28.0,0,1-2 Year,Yes,32870.0,26.0,45,0
83503,Male,26,1,35.0,1,< 1 Year,No,28489.0,152.0,84,0
7198,Male,23,1,28.0,0,< 1 Year,No,58104.0,153.0,27,0
23446,Female,25,1,9.0,1,< 1 Year,No,34879.0,26.0,127,0
240243,Female,24,1,6.0,1,< 1 Year,No,20561.0,152.0,266,0
207406,Male,22,1,33.0,1,< 1 Year,No,22144.0,152.0,195,0
180164,Female,38,1,28.0,0,1-2 Year,Yes,49273.0,124.0,158,1
143822,Male,50,1,28.0,0,1-2 Year,Yes,37109.0,26.0,93,0
202521,Male,21,1,16.0,0,< 1 Year,No,16902.0,152.0,135,0
305893,Male,55,1,28.0,0,1-2 Year,Yes,51290.0,26.0,69,0
40745,Male,55,1,28.0,0,1-2 Year,Yes,48401.0,26.0,159,1
205489,Female,28,1,50.0,1,< 1 Year,No,28159.0,152.0,122,0
162664,Male,42,1,28.0,0,1-2 Year,Yes,58928.0,26.0,148,0
104340,Male,23,1,41.0,1,< 1 Year,No,59636.0,152.0,231,0
83551,Male,45,1,31.0,0,1-2 Year,Yes,2630.0,9.0,30,1
309231,Female,79,1,50.0,0,1-2 Year,No,2630.0,124.0,91,0
246103,Male,37,1,18.0,0,1-2 Year,Yes,2630.0,26.0,59,0
233275,Female,24,1,3.0,0,< 1 Year,Yes,2630.0,152.0,238,0
269402,Male,28,1,7.0,1,< 1 Year,No,33581.0,152.0,283,0
34774,Male,45,1,28.0,1,1-2 Year,No,63944.0,124.0,28,0
20171,Female,22,1,8.0,1,< 1 Year,No,29140.0,152.0,73,0
112043,Female,21,1,46.0,1,< 1 Year,No,23907.0,152.0,240,0
333359,Male,21,1,18.0,1,< 1 Year,No,38316.0,152.0,93,0
333496,Female,24,1,8.0,0,< 1 Year,Yes,2630.0,160.0,174,0
173712,Female,37,1,28.0,0,1-2 Year,Yes,24761.0,111.0,277,0
128468,Female,20,1,50.0,0,< 1 Year,Yes,32229.0,160.0,47,0
38189,Male,66,1,48.0,1,1-2 Year,No,2630.0,124.0,83,0
376372,Female,69,1,28.0,0,1-2 Year,Yes,47327.0,122.0,220,0
192835,Male,21,1,37.0,0,< 1 Year,Yes,33502.0,160.0,124,0
45950,Female,23,1,7.0,1,< 1 Year,No,31169.0,152.0,14,0
237079,Female,37,1,48.0,0,1-2 Year,Yes,2630.0,124.0,62,0
38641,Male,21,1,47.0,1,< 1 Year,No,41888.0,160.0,118,0
194067,Male,21,1,41.0,0,< 1 Year,Yes,2630.0,157.0,178,0
364762,Male,72,1,41.0,1,1-2 Year,No,24312.0,124.0,36,0
139709,Male,23,1,37.0,0,< 1 Year,Yes,36030.0,151.0,21,1
286193,Male,51,1,28.0,0,1-2 Year,Yes,66215.0,26.0,277,0
25987,Male,46,1,7.0,0,1-2 Year,No,36652.0,156.0,150,0
302792,Male,39,1,28.0,0,1-2 Year,Yes,31032.0,26.0,181,0
321007,Male,60,1,3.0,1,1-2 Year,No,28115.0,124.0,164,0
178868,Male,61,1,8.0,0,1-2 Year,Yes,36892.0,7.0,207,0
215529,Female,32,1,46.0,1,< 1 Year,No,32883.0,152.0,181,0
242991,Male,65,1,45.0,0,1-2 Year,Yes,39458.0,124.0,201,0
274866,Female,26,1,39.0,1,< 1 Year,No,2630.0,152.0,60,0
350632,Male,70,1,28.0,0,> 2 Years,Yes,69856.0,122.0,78,0
344777,Female,42,1,28.0,0,1-2 Year,Yes,25284.0,124.0,135,1
333706,Female,31,1,28.0,0,1-2 Year,Yes,28930.0,124.0,230,0
244713,Male,22,1,2.0,0,< 1 Year,Yes,27457.0,152.0,167,0
282032,Female,26,1,28.0,1,1-2 Year,No,34448.0,124.0,287,0
292311,Female,61,1,24.0,0,1-2 Year,Yes,49319.0,26.0,242,0
305012,Male,22,1,9.0,0,< 1 Year,Yes,41515.0,152.0,272,0
328177,Female,29,1,28.0,0,< 1 Year,Yes,37927.0,152.0,98,0
375479,Female,25,1,27.0,1,< 1 Year,No,27821.0,152.0,107,0
222489,Male,23,1,2.0,0,< 1 Year,Yes,33770.0,124.0,112,0
168978,Female,36,1,36.0,0,1-2 Year,Yes,31355.0,157.0,262,0
323790,Female,54,1,41.0,1,1-2 Year,No,89652.0,37.0,109,0
151045,Female,22,1,8.0,1,< 1 Year,No,42426.0,152.0,61,0
292432,Female,29,1,8.0,1,< 1 Year,No,48059.0,152.0,290,0
342526,Female,24,1,46.0,1,< 1 Year,No,22582.0,152.0,119,0
78805,Male,31,1,2.0,0,< 1 Year,No,34537.0,152.0,275,0
330204,Male,49,1,51.0,0,1-2 Year,Yes,44835.0,29.0,221,1
152468,Male,40,1,28.0,0,1-2 Year,Yes,40328.0,124.0,246,0
16578,Female,62,1,8.0,1,1-2 Year,No,35252.0,26.0,43,1
211939,Male,29,1,28.0,0,< 1 Year,Yes,28506.0,124.0,170,1
122367,Male,65,1,46.0,0,> 2 Years,Yes,38658.0,26.0,79,0
83898,Female,27,1,28.0,1,< 1 Year,No,50884.0,152.0,44,0
122150,Male,40,1,28.0,0,1-2 Year,Yes,40330.0,26.0,206,0
344437,Female,39,1,33.0,1,1-2 Year,No,37569.0,18.0,240,0
370348,Female,49,1,28.0,0,> 2 Years,Yes,64469.0,26.0,145,1
213416,Male,34,1,33.0,1,1-2 Year,No,29773.0,26.0,188,0
299607,Female,27,1,13.0,1,< 1 Year,No,2630.0,160.0,234,0
83767,Male,63,1,24.0,0,1-2 Year,Yes,27933.0,122.0,105,1
15452,Female,23,1,10.0,1,< 1 Year,No,26574.0,152.0,87,0
131072,Male,58,1,3.0,1,1-2 Year,No,22467.0,152.0,69,0
229530,Male,50,1,28.0,1,1-2 Year,No,38131.0,26.0,237,0
228709,Male,27,1,26.0,1,< 1 Year,No,2630.0,152.0,260,0
324416,Female,23,1,15.0,1,< 1 Year,No,40161.0,151.0,157,0
219832,Female,23,1,8.0,0,< 1 Year,Yes,35914.0,152.0,239,0
16021,Male,58,1,22.0,1,1-2 Year,No,2630.0,8.0,257,0
282021,Female,40,1,8.0,0,> 2 Years,Yes,55644.0,26.0,161,0
367612,Female,24,1,27.0,0,< 1 Year,No,37186.0,152.0,147,0
317452,Male,62,1,35.0,0,> 2 Years,Yes,44224.0,26.0,135,0
301477,Female,26,1,8.0,1,< 1 Year,No,57672.0,152.0,187,0
198985,Female,36,1,8.0,0,1-2 Year,Yes,35835.0,152.0,30,0
12254,Male,23,1,7.0,1,< 1 Year,No,37691.0,152.0,149,0
24263,Male,24,1,9.0,0,< 1 Year,Yes,33906.0,152.0,77,0
295349,Female,77,1,28.0,0,1-2 Year,Yes,28130.0,124.0,73,0
185045,Female,37,1,33.0,0,1-2 Year,Yes,35528.0,124.0,79,0
232640,Female,31,1,28.0,0,< 1 Year,No,58945.0,26.0,45,0
